TF_ID	Gene_ID	Family
Glyma.15G044400.3.p	Glyma.15G044400	AP2
Glyma.15G044400.2.p	Glyma.15G044400	AP2
Glyma.18G244600.1.p	Glyma.18G244600	AP2
Glyma.10G116600.1.p	Glyma.10G116600	AP2
Glyma.10G116600.2.p	Glyma.10G116600	AP2
Glyma.02G087400.1.p	Glyma.02G087400	AP2
Glyma.02G087400.2.p	Glyma.02G087400	AP2
Glyma.11G053800.1.p	Glyma.11G053800	AP2
Glyma.02G179500.1.p	Glyma.02G179500	AP2
Glyma.01G025400.1.p	Glyma.01G025400	ERF
Glyma.01G074200.1.p	Glyma.01G074200	ERF
Glyma.01G081100.1.p	Glyma.01G081100	ERF
Glyma.01G081100.2.p	Glyma.01G081100	ERF
Glyma.01G147600.1.p	Glyma.01G147600	ERF
Glyma.01G188600.1.p	Glyma.01G188600	ERF
Glyma.01G206600.1.p	Glyma.01G206600	ERF
Glyma.01G206700.1.p	Glyma.01G206700	ERF
Glyma.01G216000.1.p	Glyma.01G216000	ERF
Glyma.01G216200.1.p	Glyma.01G216200	ERF
Glyma.01G224100.1.p	Glyma.01G224100	ERF
Glyma.01G225000.1.p	Glyma.01G225000	ERF
Glyma.01G231000.1.p	Glyma.01G231000	ERF
Glyma.01G231200.1.p	Glyma.01G231200	ERF
Glyma.01G232000.1.p	Glyma.01G232000	ERF
Glyma.02G006200.1.p	Glyma.02G006200	ERF
Glyma.02G006300.1.p	Glyma.02G006300	ERF
Glyma.02G016100.1.p	Glyma.02G016100	ERF
Glyma.02G039300.1.p	Glyma.02G039300	ERF
Glyma.02G066200.1.p	Glyma.02G066200	ERF
Glyma.02G067600.1.p	Glyma.02G067600	ERF
Glyma.02G072800.1.p	Glyma.02G072800	ERF
Glyma.02G080200.1.p	Glyma.02G080200	ERF
Glyma.02G132500.1.p	Glyma.02G132500	ERF
Glyma.02G181600.1.p	Glyma.02G181600	ERF
Glyma.02G236800.1.p	Glyma.02G236800	ERF
Glyma.02G261700.1.p	Glyma.02G261700	ERF
Glyma.02G261700.2.p	Glyma.02G261700	ERF
Glyma.02G264700.1.p	Glyma.02G264700	ERF
Glyma.02G267400.1.p	Glyma.02G267400	ERF
Glyma.02G294100.1.p	Glyma.02G294100	ERF
Glyma.03G017300.1.p	Glyma.03G017300	ERF
Glyma.03G094700.1.p	Glyma.03G094700	ERF
Glyma.03G111700.1.p	Glyma.03G111700	ERF
Glyma.03G112000.1.p	Glyma.03G112000	ERF
Glyma.03G112100.1.p	Glyma.03G112100	ERF
Glyma.03G112400.1.p	Glyma.03G112400	ERF
Glyma.03G112600.1.p	Glyma.03G112600	ERF
Glyma.03G112700.1.p	Glyma.03G112700	ERF
Glyma.03G112800.1.p	Glyma.03G112800	ERF
Glyma.03G116700.1.p	Glyma.03G116700	ERF
Glyma.03G138900.1.p	Glyma.03G138900	ERF
Glyma.03G140800.1.p	Glyma.03G140800	ERF
Glyma.03G159800.1.p	Glyma.03G159800	ERF
Glyma.03G162400.1.p	Glyma.03G162400	ERF
Glyma.03G162500.1.p	Glyma.03G162500	ERF
Glyma.03G162600.1.p	Glyma.03G162600	ERF
Glyma.03G162700.1.p	Glyma.03G162700	ERF
Glyma.03G191800.1.p	Glyma.03G191800	ERF
Glyma.03G255500.1.p	Glyma.03G255500	ERF
Glyma.03G258200.1.p	Glyma.03G258200	ERF
Glyma.03G263700.1.p	Glyma.03G263700	ERF
Glyma.03G263700.2.p	Glyma.03G263700	ERF
Glyma.04G028100.1.p	Glyma.04G028100	ERF
Glyma.04G041200.1.p	Glyma.04G041200	ERF
Glyma.04G041200.2.p	Glyma.04G041200	ERF
Glyma.04G057700.1.p	Glyma.04G057700	ERF
Glyma.04G062900.1.p	Glyma.04G062900	ERF
Glyma.04G067200.1.p	Glyma.04G067200	ERF
Glyma.04G067200.2.p	Glyma.04G067200	ERF
Glyma.04G084000.1.p	Glyma.04G084000	ERF
Glyma.04G103900.1.p	Glyma.04G103900	ERF
Glyma.04G147500.1.p	Glyma.04G147500	ERF
Glyma.04G151100.1.p	Glyma.04G151100	ERF
Glyma.04G201700.1.p	Glyma.04G201700	ERF
Glyma.04G201900.1.p	Glyma.04G201900	ERF
Glyma.04G217400.1.p	Glyma.04G217400	ERF
Glyma.04G217400.2.p	Glyma.04G217400	ERF
Glyma.04G238700.1.p	Glyma.04G238700	ERF
Glyma.04G251400.1.p	Glyma.04G251400	ERF
Glyma.05G015900.1.p	Glyma.05G015900	ERF
Glyma.05G049800.1.p	Glyma.05G049800	ERF
Glyma.05G049900.1.p	Glyma.05G049900	ERF
Glyma.05G062100.1.p	Glyma.05G062100	ERF
Glyma.05G063500.1.p	Glyma.05G063500	ERF
Glyma.05G063600.1.p	Glyma.05G063600	ERF
Glyma.05G092800.1.p	Glyma.05G092800	ERF
Glyma.05G108600.2.p	Glyma.05G108600	ERF
Glyma.05G157400.1.p	Glyma.05G157400	ERF
Glyma.05G179900.1.p	Glyma.05G179900	ERF
Glyma.05G186700.1.p	Glyma.05G186700	ERF
Glyma.05G200100.1.p	Glyma.05G200100	ERF
Glyma.05G214400.1.p	Glyma.05G214400	ERF
Glyma.05G228100.1.p	Glyma.05G228100	ERF
Glyma.05G228100.2.p	Glyma.05G228100	ERF
Glyma.06G028300.1.p	Glyma.06G028300	ERF
Glyma.06G042100.1.p	Glyma.06G042100	ERF
Glyma.06G042100.2.p	Glyma.06G042100	ERF
Glyma.06G042100.3.p	Glyma.06G042100	ERF
Glyma.06G058400.1.p	Glyma.06G058400	ERF
Glyma.06G064000.1.p	Glyma.06G064000	ERF
Glyma.06G068800.1.p	Glyma.06G068800	ERF
Glyma.06G068800.2.p	Glyma.06G068800	ERF
Glyma.06G085700.1.p	Glyma.06G085700	ERF
Glyma.06G105000.1.p	Glyma.06G105000	ERF
Glyma.06G111300.1.p	Glyma.06G111300	ERF
Glyma.06G125100.1.p	Glyma.06G125100	ERF
Glyma.06G148400.1.p	Glyma.06G148400	ERF
Glyma.06G163700.1.p	Glyma.06G163700	ERF
Glyma.06G221800.1.p	Glyma.06G221800	ERF
Glyma.06G236400.1.p	Glyma.06G236400	ERF
Glyma.06G290000.1.p	Glyma.06G290000	ERF
Glyma.06G295300.1.p	Glyma.06G295300	ERF
Glyma.06G301300.1.p	Glyma.06G301300	ERF
Glyma.07G017300.1.p	Glyma.07G017300	ERF
Glyma.07G025800.1.p	Glyma.07G025800	ERF
Glyma.07G027000.1.p	Glyma.07G027000	ERF
Glyma.07G031200.1.p	Glyma.07G031200	ERF
Glyma.07G044300.1.p	Glyma.07G044300	ERF
Glyma.07G044300.2.p	Glyma.07G044300	ERF
Glyma.07G044300.3.p	Glyma.07G044300	ERF
Glyma.07G055000.1.p	Glyma.07G055000	ERF
Glyma.07G078600.1.p	Glyma.07G078600	ERF
Glyma.07G091100.1.p	Glyma.07G091100	ERF
Glyma.07G110000.1.p	Glyma.07G110000	ERF
Glyma.07G113800.1.p	Glyma.07G113800	ERF
Glyma.07G114000.1.p	Glyma.07G114000	ERF
Glyma.07G114300.1.p	Glyma.07G114300	ERF
Glyma.07G156200.1.p	Glyma.07G156200	ERF
Glyma.07G212400.1.p	Glyma.07G212400	ERF
Glyma.07G250100.1.p	Glyma.07G250100	ERF
Glyma.08G020900.1.p	Glyma.08G020900	ERF
Glyma.08G035000.1.p	Glyma.08G035000	ERF
Glyma.08G040900.1.p	Glyma.08G040900	ERF
Glyma.08G040900.2.p	Glyma.08G040900	ERF
Glyma.08G040900.3.p	Glyma.08G040900	ERF
Glyma.08G137600.1.p	Glyma.08G137600	ERF
Glyma.08G137600.2.p	Glyma.08G137600	ERF
Glyma.08G145300.1.p	Glyma.08G145300	ERF
Glyma.08G149200.1.p	Glyma.08G149200	ERF
Glyma.08G149200.2.p	Glyma.08G149200	ERF
Glyma.08G202300.1.p	Glyma.08G202300	ERF
Glyma.08G211600.1.p	Glyma.08G211600	ERF
Glyma.08G215700.1.p	Glyma.08G215700	ERF
Glyma.08G216600.1.p	Glyma.08G216600	ERF
Glyma.08G257300.1.p	Glyma.08G257300	ERF
Glyma.08G261500.1.p	Glyma.08G261500	ERF
Glyma.08G261500.2.p	Glyma.08G261500	ERF
Glyma.08G261500.3.p	Glyma.08G261500	ERF
Glyma.08G278800.1.p	Glyma.08G278800	ERF
Glyma.08G281900.1.p	Glyma.08G281900	ERF
Glyma.08G320700.1.p	Glyma.08G320700	ERF
Glyma.08G348300.1.p	Glyma.08G348300	ERF
Glyma.08G348300.2.p	Glyma.08G348300	ERF
Glyma.08G348300.3.p	Glyma.08G348300	ERF
Glyma.08G348300.4.p	Glyma.08G348300	ERF
Glyma.09G041500.1.p	Glyma.09G041500	ERF
Glyma.09G052800.1.p	Glyma.09G052800	ERF
Glyma.09G052900.1.p	Glyma.09G052900	ERF
Glyma.09G053000.1.p	Glyma.09G053000	ERF
Glyma.09G072000.1.p	Glyma.09G072000	ERF
Glyma.09G147200.1.p	Glyma.09G147200	ERF
Glyma.09G184800.1.p	Glyma.09G184800	ERF
Glyma.09G194800.1.p	Glyma.09G194800	ERF
Glyma.09G233800.1.p	Glyma.09G233800	ERF
Glyma.09G242600.1.p	Glyma.09G242600	ERF
Glyma.10G007000.1.p	Glyma.10G007000	ERF
Glyma.10G007100.1.p	Glyma.10G007100	ERF
Glyma.10G016500.1.p	Glyma.10G016500	ERF
Glyma.10G036200.1.p	Glyma.10G036200	ERF
Glyma.10G036300.1.p	Glyma.10G036300	ERF
Glyma.10G036600.1.p	Glyma.10G036600	ERF
Glyma.10G036700.1.p	Glyma.10G036700	ERF
Glyma.10G061400.1.p	Glyma.10G061400	ERF
Glyma.10G066900.1.p	Glyma.10G066900	ERF
Glyma.10G067000.1.p	Glyma.10G067000	ERF
Glyma.10G099800.1.p	Glyma.10G099800	ERF
Glyma.10G118900.1.p	Glyma.10G118900	ERF
Glyma.10G119100.1.p	Glyma.10G119100	ERF
Glyma.10G186800.1.p	Glyma.10G186800	ERF
Glyma.10G186900.1.p	Glyma.10G186900	ERF
Glyma.10G187000.1.p	Glyma.10G187000	ERF
Glyma.10G193400.1.p	Glyma.10G193400	ERF
Glyma.10G194200.1.p	Glyma.10G194200	ERF
Glyma.10G219000.1.p	Glyma.10G219000	ERF
Glyma.10G223200.1.p	Glyma.10G223200	ERF
Glyma.10G239300.1.p	Glyma.10G239300	ERF
Glyma.10G239400.1.p	Glyma.10G239400	ERF
Glyma.10G274600.1.p	Glyma.10G274600	ERF
Glyma.10G274600.2.p	Glyma.10G274600	ERF
Glyma.11G014200.1.p	Glyma.11G014200	ERF
Glyma.11G014800.1.p	Glyma.11G014800	ERF
Glyma.11G018100.1.p	Glyma.11G018100	ERF
Glyma.11G019000.1.p	Glyma.11G019000	ERF
Glyma.11G035100.1.p	Glyma.11G035100	ERF
Glyma.11G036400.1.p	Glyma.11G036400	ERF
Glyma.11G036500.1.p	Glyma.11G036500	ERF
Glyma.11G053600.1.p	Glyma.11G053600	ERF
Glyma.11G188200.1.p	Glyma.11G188200	ERF
Glyma.11G199300.1.p	Glyma.11G199300	ERF
Glyma.11G239200.1.p	Glyma.11G239200	ERF
Glyma.12G086200.1.p	Glyma.12G086200	ERF
Glyma.12G103100.1.p	Glyma.12G103100	ERF
Glyma.12G103100.2.p	Glyma.12G103100	ERF
Glyma.12G110400.1.p	Glyma.12G110400	ERF
Glyma.12G117000.1.p	Glyma.12G117000	ERF
Glyma.12G162700.1.p	Glyma.12G162700	ERF
Glyma.12G182200.1.p	Glyma.12G182200	ERF
Glyma.12G182400.1.p	Glyma.12G182400	ERF
Glyma.12G197700.1.p	Glyma.12G197700	ERF
Glyma.12G203100.1.p	Glyma.12G203100	ERF
Glyma.12G226600.1.p	Glyma.12G226600	ERF
Glyma.13G040400.1.p	Glyma.13G040400	ERF
Glyma.13G060600.1.p	Glyma.13G060600	ERF
Glyma.13G081600.1.p	Glyma.13G081600	ERF
Glyma.13G088100.1.p	Glyma.13G088100	ERF
Glyma.13G112400.1.p	Glyma.13G112400	ERF
Glyma.13G122500.1.p	Glyma.13G122500	ERF
Glyma.13G122600.1.p	Glyma.13G122600	ERF
Glyma.13G122700.1.p	Glyma.13G122700	ERF
Glyma.13G122800.1.p	Glyma.13G122800	ERF
Glyma.13G122900.1.p	Glyma.13G122900	ERF
Glyma.13G123000.1.p	Glyma.13G123000	ERF
Glyma.13G123100.1.p	Glyma.13G123100	ERF
Glyma.13G151900.1.p	Glyma.13G151900	ERF
Glyma.13G152000.1.p	Glyma.13G152000	ERF
Glyma.13G166700.1.p	Glyma.13G166700	ERF
Glyma.13G216900.1.p	Glyma.13G216900	ERF
Glyma.13G227100.1.p	Glyma.13G227100	ERF
Glyma.13G233800.1.p	Glyma.13G233800	ERF
Glyma.13G233900.1.p	Glyma.13G233900	ERF
Glyma.13G236500.1.p	Glyma.13G236500	ERF
Glyma.13G236600.1.p	Glyma.13G236600	ERF
Glyma.13G274100.1.p	Glyma.13G274100	ERF
Glyma.13G298600.1.p	Glyma.13G298600	ERF
Glyma.13G304300.1.p	Glyma.13G304300	ERF
Glyma.13G318500.1.p	Glyma.13G318500	ERF
Glyma.13G355700.1.p	Glyma.13G355700	ERF
Glyma.13G369400.1.p	Glyma.13G369400	ERF
Glyma.14G020100.1.p	Glyma.14G020100	ERF
Glyma.14G050100.1.p	Glyma.14G050100	ERF
Glyma.14G050100.2.p	Glyma.14G050100	ERF
Glyma.14G056200.1.p	Glyma.14G056200	ERF
Glyma.14G056200.2.p	Glyma.14G056200	ERF
Glyma.14G057900.1.p	Glyma.14G057900	ERF
Glyma.14G070000.1.p	Glyma.14G070000	ERF
Glyma.14G084700.1.p	Glyma.14G084700	ERF
Glyma.14G106200.1.p	Glyma.14G106200	ERF
Glyma.14G111600.1.p	Glyma.14G111600	ERF
Glyma.14G123900.1.p	Glyma.14G123900	ERF
Glyma.14G146100.1.p	Glyma.14G146100	ERF
Glyma.14G147500.1.p	Glyma.14G147500	ERF
Glyma.14G161900.1.p	Glyma.14G161900	ERF
Glyma.14G171500.1.p	Glyma.14G171500	ERF
Glyma.14G205600.1.p	Glyma.14G205600	ERF
Glyma.15G004200.1.p	Glyma.15G004200	ERF
Glyma.15G008600.1.p	Glyma.15G008600	ERF
Glyma.15G018400.1.p	Glyma.15G018400	ERF
Glyma.15G025100.1.p	Glyma.15G025100	ERF
Glyma.15G077000.1.p	Glyma.15G077000	ERF
Glyma.15G077100.1.p	Glyma.15G077100	ERF
Glyma.15G079100.1.p	Glyma.15G079100	ERF
Glyma.15G079200.1.p	Glyma.15G079200	ERF
Glyma.15G085400.1.p	Glyma.15G085400	ERF
Glyma.15G095600.1.p	Glyma.15G095600	ERF
Glyma.15G152000.1.p	Glyma.15G152000	ERF
Glyma.15G159100.1.p	Glyma.15G159100	ERF
Glyma.15G159200.1.p	Glyma.15G159200	ERF
Glyma.15G180000.1.p	Glyma.15G180000	ERF
Glyma.16G012600.1.p	Glyma.16G012600	ERF
Glyma.16G012600.2.p	Glyma.16G012600	ERF
Glyma.16G012600.3.p	Glyma.16G012600	ERF
Glyma.16G012600.4.p	Glyma.16G012600	ERF
Glyma.16G012600.5.p	Glyma.16G012600	ERF
Glyma.16G023800.1.p	Glyma.16G023800	ERF
Glyma.16G040000.1.p	Glyma.16G040000	ERF
Glyma.16G040000.2.p	Glyma.16G040000	ERF
Glyma.16G046300.1.p	Glyma.16G046300	ERF
Glyma.16G047600.1.p	Glyma.16G047600	ERF
Glyma.16G047600.2.p	Glyma.16G047600	ERF
Glyma.16G079600.1.p	Glyma.16G079600	ERF
Glyma.16G147500.1.p	Glyma.16G147500	ERF
Glyma.16G148700.1.p	Glyma.16G148700	ERF
Glyma.16G154100.1.p	Glyma.16G154100	ERF
Glyma.16G164800.1.p	Glyma.16G164800	ERF
Glyma.16G199000.1.p	Glyma.16G199000	ERF
Glyma.17G024300.1.p	Glyma.17G024300	ERF
Glyma.17G047300.1.p	Glyma.17G047300	ERF
Glyma.17G114500.1.p	Glyma.17G114500	ERF
Glyma.17G124100.1.p	Glyma.17G124100	ERF
Glyma.17G131800.1.p	Glyma.17G131800	ERF
Glyma.17G131900.1.p	Glyma.17G131900	ERF
Glyma.17G143900.1.p	Glyma.17G143900	ERF
Glyma.17G145300.1.p	Glyma.17G145300	ERF
Glyma.17G145400.1.p	Glyma.17G145400	ERF
Glyma.17G169800.1.p	Glyma.17G169800	ERF
Glyma.17G170100.1.p	Glyma.17G170100	ERF
Glyma.17G194100.1.p	Glyma.17G194100	ERF
Glyma.17G210500.1.p	Glyma.17G210500	ERF
Glyma.17G216100.1.p	Glyma.17G216100	ERF
Glyma.17G216100.2.p	Glyma.17G216100	ERF
Glyma.17G216100.3.p	Glyma.17G216100	ERF
Glyma.17G219700.1.p	Glyma.17G219700	ERF
Glyma.17G240100.1.p	Glyma.17G240100	ERF
Glyma.17G254600.1.p	Glyma.17G254600	ERF
Glyma.18G018200.1.p	Glyma.18G018200	ERF
Glyma.18G091600.1.p	Glyma.18G091600	ERF
Glyma.18G144700.1.p	Glyma.18G144700	ERF
Glyma.18G159900.1.p	Glyma.18G159900	ERF
Glyma.18G159900.2.p	Glyma.18G159900	ERF
Glyma.18G206600.1.p	Glyma.18G206600	ERF
Glyma.18G252200.1.p	Glyma.18G252200	ERF
Glyma.18G252300.1.p	Glyma.18G252300	ERF
Glyma.18G252400.1.p	Glyma.18G252400	ERF
Glyma.18G262800.1.p	Glyma.18G262800	ERF
Glyma.18G281400.1.p	Glyma.18G281400	ERF
Glyma.19G026000.1.p	Glyma.19G026000	ERF
Glyma.19G035500.1.p	Glyma.19G035500	ERF
Glyma.19G104200.1.p	Glyma.19G104200	ERF
Glyma.19G113100.1.p	Glyma.19G113100	ERF
Glyma.19G142000.1.p	Glyma.19G142000	ERF
Glyma.19G163700.1.p	Glyma.19G163700	ERF
Glyma.19G163800.1.p	Glyma.19G163800	ERF
Glyma.19G163900.1.p	Glyma.19G163900	ERF
Glyma.19G164100.1.p	Glyma.19G164100	ERF
Glyma.19G192400.1.p	Glyma.19G192400	ERF
Glyma.19G213100.1.p	Glyma.19G213100	ERF
Glyma.19G248900.1.p	Glyma.19G248900	ERF
Glyma.19G248900.2.p	Glyma.19G248900	ERF
Glyma.19G253100.1.p	Glyma.19G253100	ERF
Glyma.19G256800.1.p	Glyma.19G256800	ERF
Glyma.19G262700.1.p	Glyma.19G262700	ERF
Glyma.20G031000.1.p	Glyma.20G031000	ERF
Glyma.20G070000.1.p	Glyma.20G070000	ERF
Glyma.20G070100.1.p	Glyma.20G070100	ERF
Glyma.20G115300.1.p	Glyma.20G115300	ERF
Glyma.20G155100.1.p	Glyma.20G155100	ERF
Glyma.20G155200.1.p	Glyma.20G155200	ERF
Glyma.20G168500.1.p	Glyma.20G168500	ERF
Glyma.20G168500.2.p	Glyma.20G168500	ERF
Glyma.20G172800.1.p	Glyma.20G172800	ERF
Glyma.20G195900.1.p	Glyma.20G195900	ERF
Glyma.20G196400.1.p	Glyma.20G196400	ERF
Glyma.20G197000.1.p	Glyma.20G197000	ERF
Glyma.20G203500.1.p	Glyma.20G203500	ERF
Glyma.20G203600.1.p	Glyma.20G203600	ERF
Glyma.20G203700.1.p	Glyma.20G203700	ERF
Glyma.20G215700.1.p	Glyma.20G215700	ERF
Glyma.01G168500.1.p	Glyma.01G168500	DBB
Glyma.01G168500.2.p	Glyma.01G168500	DBB
Glyma.01G168500.3.p	Glyma.01G168500	DBB
Glyma.01G168500.4.p	Glyma.01G168500	DBB
Glyma.01G168500.5.p	Glyma.01G168500	DBB
Glyma.01G168500.6.p	Glyma.01G168500	DBB
Glyma.03G209800.2.p	Glyma.03G209800	DBB
Glyma.04G009200.1.p	Glyma.04G009200	DBB
Glyma.04G027000.1.p	Glyma.04G027000	DBB
Glyma.04G027000.2.p	Glyma.04G027000	DBB
Glyma.06G009100.1.p	Glyma.06G009100	DBB
Glyma.06G009100.2.p	Glyma.06G009100	DBB
Glyma.06G027000.1.p	Glyma.06G027000	DBB
Glyma.09G099000.1.p	Glyma.09G099000	DBB
Glyma.11G074900.1.p	Glyma.11G074900	DBB
Glyma.11G074900.2.p	Glyma.11G074900	DBB
Glyma.11G074900.3.p	Glyma.11G074900	DBB
Glyma.11G074900.4.p	Glyma.11G074900	DBB
Glyma.11G110900.1.p	Glyma.11G110900	DBB
Glyma.11G110900.2.p	Glyma.11G110900	DBB
Glyma.11G112800.1.p	Glyma.11G112800	DBB
Glyma.11G127100.1.p	Glyma.11G127100	DBB
Glyma.12G037200.1.p	Glyma.12G037200	DBB
Glyma.12G051700.1.p	Glyma.12G051700	DBB
Glyma.12G233900.10.p	Glyma.12G233900	DBB
Glyma.12G233900.11.p	Glyma.12G233900	DBB
Glyma.12G233900.12.p	Glyma.12G233900	DBB
Glyma.12G233900.13.p	Glyma.12G233900	DBB
Glyma.12G233900.14.p	Glyma.12G233900	DBB
Glyma.12G233900.1.p	Glyma.12G233900	DBB
Glyma.12G233900.2.p	Glyma.12G233900	DBB
Glyma.12G233900.3.p	Glyma.12G233900	DBB
Glyma.12G233900.4.p	Glyma.12G233900	DBB
Glyma.12G233900.5.p	Glyma.12G233900	DBB
Glyma.12G233900.6.p	Glyma.12G233900	DBB
Glyma.12G233900.7.p	Glyma.12G233900	DBB
Glyma.12G233900.8.p	Glyma.12G233900	DBB
Glyma.12G233900.9.p	Glyma.12G233900	DBB
Glyma.13G265000.1.p	Glyma.13G265000	DBB
Glyma.13G265000.2.p	Glyma.13G265000	DBB
Glyma.13G265000.3.p	Glyma.13G265000	DBB
Glyma.13G344700.1.p	Glyma.13G344700	DBB
Glyma.14G216500.1.p	Glyma.14G216500	DBB
Glyma.15G029500.1.p	Glyma.15G029500	DBB
Glyma.16G050900.2.p	Glyma.16G050900	DBB
Glyma.16G050900.3.p	Glyma.16G050900	DBB
Glyma.17G255100.1.p	Glyma.17G255100	DBB
Glyma.02G152900.1.p	Glyma.02G152900	CO-like
Glyma.02G223700.1.p	Glyma.02G223700	CO-like
Glyma.02G223700.2.p	Glyma.02G223700	CO-like
Glyma.02G223700.3.p	Glyma.02G223700	CO-like
Glyma.03G209800.1.p	Glyma.03G209800	CO-like
Glyma.04G058900.1.p	Glyma.04G058900	CO-like
Glyma.05G233700.1.p	Glyma.05G233700	CO-like
Glyma.06G059600.1.p	Glyma.06G059600	CO-like
Glyma.07G091400.1.p	Glyma.07G091400	CO-like
Glyma.07G091400.2.p	Glyma.07G091400	CO-like
Glyma.07G091400.3.p	Glyma.07G091400	CO-like
Glyma.08G041100.1.p	Glyma.08G041100	CO-like
Glyma.08G255200.1.p	Glyma.08G255200	CO-like
Glyma.09G184600.1.p	Glyma.09G184600	CO-like
Glyma.09G184600.2.p	Glyma.09G184600	CO-like
Glyma.09G184600.3.p	Glyma.09G184600	CO-like
Glyma.10G021400.1.p	Glyma.10G021400	CO-like
Glyma.10G274300.1.p	Glyma.10G274300	CO-like
Glyma.13G009300.1.p	Glyma.13G009300	CO-like
Glyma.13G009300.2.p	Glyma.13G009300	CO-like
Glyma.13G009300.3.p	Glyma.13G009300	CO-like
Glyma.13G009300.4.p	Glyma.13G009300	CO-like
Glyma.13G050300.1.p	Glyma.13G050300	CO-like
Glyma.13G093800.1.p	Glyma.13G093800	CO-like
Glyma.14G190400.1.p	Glyma.14G190400	CO-like
Glyma.14G190400.2.p	Glyma.14G190400	CO-like
Glyma.14G190400.3.p	Glyma.14G190400	CO-like
Glyma.14G190400.4.p	Glyma.14G190400	CO-like
Glyma.14G190400.5.p	Glyma.14G190400	CO-like
Glyma.16G050900.1.p	Glyma.16G050900	CO-like
Glyma.17G066600.1.p	Glyma.17G066600	CO-like
Glyma.18G278100.1.p	Glyma.18G278100	CO-like
Glyma.18G278100.2.p	Glyma.18G278100	CO-like
Glyma.19G039000.1.p	Glyma.19G039000	CO-like
Glyma.19G099700.1.p	Glyma.19G099700	CO-like
Glyma.19G207100.1.p	Glyma.19G207100	CO-like
Glyma.19G207100.2.p	Glyma.19G207100	CO-like
Glyma.20G060400.1.p	Glyma.20G060400	CO-like
Glyma.20G060400.2.p	Glyma.20G060400	CO-like
Glyma.20G115600.1.p	Glyma.20G115600	CO-like
Glyma.01G200800.1.p	Glyma.01G200800	ARR-B
Glyma.01G200800.2.p	Glyma.01G200800	ARR-B
Glyma.02G085900.1.p	Glyma.02G085900	ARR-B
Glyma.02G085900.2.p	Glyma.02G085900	ARR-B
Glyma.04G062500.1.p	Glyma.04G062500	ARR-B
Glyma.05G070200.1.p	Glyma.05G070200	ARR-B
Glyma.05G070200.2.p	Glyma.05G070200	ARR-B
Glyma.05G115400.1.p	Glyma.05G115400	ARR-B
Glyma.05G144500.1.p	Glyma.05G144500	ARR-B
Glyma.05G144500.2.p	Glyma.05G144500	ARR-B
Glyma.05G144500.3.p	Glyma.05G144500	ARR-B
Glyma.05G239800.1.p	Glyma.05G239800	ARR-B
Glyma.06G063500.1.p	Glyma.06G063500	ARR-B
Glyma.07G079000.1.p	Glyma.07G079000	ARR-B
Glyma.07G079000.2.p	Glyma.07G079000	ARR-B
Glyma.07G171200.1.p	Glyma.07G171200	ARR-B
Glyma.07G171200.2.p	Glyma.07G171200	ARR-B
Glyma.07G243300.1.p	Glyma.07G243300	ARR-B
Glyma.08G046700.1.p	Glyma.08G046700	ARR-B
Glyma.08G046800.1.p	Glyma.08G046800	ARR-B
Glyma.08G100900.1.p	Glyma.08G100900	ARR-B
Glyma.08G100900.2.p	Glyma.08G100900	ARR-B
Glyma.09G040000.1.p	Glyma.09G040000	ARR-B
Glyma.09G040000.2.p	Glyma.09G040000	ARR-B
Glyma.09G098600.1.p	Glyma.09G098600	ARR-B
Glyma.09G098600.2.p	Glyma.09G098600	ARR-B
Glyma.10G101000.1.p	Glyma.10G101000	ARR-B
Glyma.11G041300.1.p	Glyma.11G041300	ARR-B
Glyma.11G246400.1.p	Glyma.11G246400	ARR-B
Glyma.11G246400.2.p	Glyma.11G246400	ARR-B
Glyma.11G246400.3.p	Glyma.11G246400	ARR-B
Glyma.11G246400.4.p	Glyma.11G246400	ARR-B
Glyma.11G246400.5.p	Glyma.11G246400	ARR-B
Glyma.11G246400.6.p	Glyma.11G246400	ARR-B
Glyma.13G155400.1.p	Glyma.13G155400	ARR-B
Glyma.13G155400.2.p	Glyma.13G155400	ARR-B
Glyma.14G110600.1.p	Glyma.14G110600	ARR-B
Glyma.14G110600.2.p	Glyma.14G110600	ARR-B
Glyma.15G145200.1.p	Glyma.15G145200	ARR-B
Glyma.15G145200.2.p	Glyma.15G145200	ARR-B
Glyma.15G145200.3.p	Glyma.15G145200	ARR-B
Glyma.15G145200.4.p	Glyma.15G145200	ARR-B
Glyma.15G206200.1.p	Glyma.15G206200	ARR-B
Glyma.15G206200.2.p	Glyma.15G206200	ARR-B
Glyma.16G198800.1.p	Glyma.16G198800	ARR-B
Glyma.17G030600.1.p	Glyma.17G030600	ARR-B
Glyma.17G076000.1.p	Glyma.17G076000	ARR-B
Glyma.17G076000.3.p	Glyma.17G076000	ARR-B
Glyma.17G076000.4.p	Glyma.17G076000	ARR-B
Glyma.17G152800.1.p	Glyma.17G152800	ARR-B
Glyma.17G217100.1.p	Glyma.17G217100	ARR-B
Glyma.18G010800.1.p	Glyma.18G010800	ARR-B
Glyma.19G047900.1.p	Glyma.19G047900	ARR-B
Glyma.19G049400.1.p	Glyma.19G049400	ARR-B
Glyma.19G049400.2.p	Glyma.19G049400	ARR-B
Glyma.01G009600.1.p	Glyma.01G009600	G2-like
Glyma.01G014800.1.p	Glyma.01G014800	G2-like
Glyma.01G049100.1.p	Glyma.01G049100	G2-like
Glyma.01G049100.2.p	Glyma.01G049100	G2-like
